search_id,user_id,session_id,timestamp,search_term,device_type,search_source,results_returned,search_results,search_time_taken,clicked_result,clicked_result_name,conversion
4500,3246,519607,2025-01-13 07:29:11.421222,water bottle,Tablet,Product Page,False,[],3.34,False,,False
4501,8580,890944,2025-01-23 05:23:43.421222,socks,Desktop,Category Page,False,[],0.99,False,,False
4502,3147,416968,2025-01-16 15:56:34.421222,headphones,Desktop,Category Page,True,"['Sony WH-1000XM5', 'Bose 700', 'Sennheiser Momentum 4']",1.04,True,Bose 700,False
4503,7420,924834,2025-01-21 03:51:00.421222,smartphone,Mobile,Category Page,True,"['iPhone 15', 'Samsung Galaxy S24', 'Google Pixel 8']",2.42,True,iPhone 15,False
4504,7901,551715,2025-01-15 19:39:31.421222,dresses,Desktop,Homepage,False,[],2.63,False,,False
4505,4626,525785,2025-01-20 22:18:49.421222,wireless earbuds,Mobile,Category Page,True,"['AirPods Pro', 'Sony WF-1000XM4', 'Bose QuietComfort Earbuds']",1.44,True,Bose QuietComfort Earbuds,False
4506,3564,344511,2025-01-10 18:58:03.421222,socks,Tablet,Product Page,False,[],0.24,False,,False
4507,3364,881278,2025-01-07 22:59:38.421222,water bottle,Desktop,Homepage,False,[],2.33,False,,False
4508,1750,741103,2025-01-22 10:08:41.421222,wireless earbuds,Desktop,Product Page,True,"['AirPods Pro', 'Sony WF-1000XM4', 'Bose QuietComfort Earbuds']",0.41,True,Sony WF-1000XM4,False
4509,7208,388109,2025-01-07 06:47:04.421222,coffee mug,Mobile,Category Page,True,"['Ceramic Mug', 'Travel Mug', 'Insulated Mug']",0.22,True,Ceramic Mug,False
4510,9989,490192,2025-01-24 20:57:37.421222,gaming chair,Desktop,Category Page,True,"['DXRacer', 'Secretlab Titan', 'Razer Iskur']",2.46,False,,False
4511,9774,441064,2025-01-11 19:25:40.421222,coffee mug,Desktop,Category Page,True,"['Ceramic Mug', 'Travel Mug', 'Insulated Mug']",3.12,False,,False
4512,5034,352174,2025-01-26 09:09:02.421222,headphones,Tablet,Product Page,True,"['Sony WH-1000XM5', 'Bose 700', 'Sennheiser Momentum 4']",2.12,True,Sony WH-1000XM5,False
4513,9979,58706,2025-01-28 15:37:49.421222,keyboard,Desktop,Product Page,True,"['Logitech MX Keys', 'Razer BlackWidow', 'Corsair K95']",2.5,True,Razer BlackWidow,False
4514,9781,91918,2025-01-27 12:36:26.421222,phone case,Mobile,Product Page,True,"['OtterBox Defender', 'Spigen Tough Armor', 'Apple Silicone Case']",2.4,True,Apple Silicone Case,False
4515,5500,166950,2025-01-19 23:56:13.421222,socks,Desktop,Homepage,False,[],0.24,False,,False
4516,7367,721871,2025-01-31 22:54:13.421222,coffee mug,Tablet,Product Page,True,"['Ceramic Mug', 'Travel Mug', 'Insulated Mug']",0.64,True,Insulated Mug,False
4517,4081,801372,2025-02-02 18:31:24.421222,external hard drive,Mobile,Homepage,True,"['Seagate 2TB', 'WD My Passport', 'Samsung T7']",3.3,True,Seagate 2TB,False
4518,7020,978401,2025-01-20 14:59:06.421222,gaming chair,Mobile,Homepage,True,"['DXRacer', 'Secretlab Titan', 'Razer Iskur']",2.88,True,Secretlab Titan,False
4519,1408,742568,2025-01-09 01:15:56.421222,water bottle,Desktop,Category Page,False,[],1.82,False,,False
4520,1651,611127,2025-01-17 23:53:07.421222,smartphone,Tablet,Category Page,True,"['iPhone 15', 'Samsung Galaxy S24', 'Google Pixel 8']",1.69,True,iPhone 15,False
4521,2673,807329,2025-01-26 20:05:53.421222,socks,Mobile,Homepage,False,[],0.61,False,,False
4522,6583,685168,2025-01-27 17:16:43.421222,laptop,Tablet,Homepage,True,"['Dell XPS 13', 'MacBook Air', 'HP Spectre x360']",1.71,True,HP Spectre x360,False
4523,7644,580745,2025-02-02 16:05:35.421222,shoes,Mobile,Category Page,False,[],2.6,False,,False
4524,2717,73389,2025-01-19 05:11:02.421222,wireless earbuds,Mobile,Category Page,True,"['AirPods Pro', 'Sony WF-1000XM4', 'Bose QuietComfort Earbuds']",2.52,True,Sony WF-1000XM4,False
4525,8023,357100,2025-01-22 09:14:40.421222,laptop,Desktop,Product Page,True,"['Dell XPS 13', 'MacBook Air', 'HP Spectre x360']",1.3,False,,False
4526,7684,600568,2025-01-24 09:30:16.421222,shoes,Desktop,Homepage,False,[],1.61,False,,False
4527,1515,402974,2025-01-14 18:22:17.421222,mouse,Mobile,Product Page,True,"['Logitech MX Master 3', 'Razer DeathAdder', 'SteelSeries Rival 5']",2.85,False,,False
4528,9221,194779,2025-01-18 03:15:53.421222,dresses,Desktop,Product Page,False,[],2.74,False,,False
4529,1652,201379,2025-01-23 09:30:47.421222,phone case,Desktop,Category Page,True,"['OtterBox Defender', 'Spigen Tough Armor', 'Apple Silicone Case']",1.73,True,OtterBox Defender,False
4530,5707,522153,2025-01-11 01:22:52.421222,socks,Mobile,Category Page,False,[],3.09,False,,False
4531,1074,867603,2025-01-12 22:37:14.421222,water bottle,Tablet,Product Page,False,[],3.14,False,,False
4532,1472,883053,2025-01-16 12:50:03.421222,laptop,Desktop,Category Page,True,"['Dell XPS 13', 'MacBook Air', 'HP Spectre x360']",3.43,True,Dell XPS 13,False
4533,2796,935408,2025-01-27 04:01:33.421222,coffee mug,Tablet,Homepage,True,"['Ceramic Mug', 'Travel Mug', 'Insulated Mug']",3.04,False,,False
4534,8067,443817,2025-01-19 05:33:09.421222,smartphone,Desktop,Homepage,True,"['iPhone 15', 'Samsung Galaxy S24', 'Google Pixel 8']",1.92,False,,False
4535,3402,719044,2025-01-24 22:11:58.421222,mouse,Desktop,Homepage,True,"['Logitech MX Master 3', 'Razer DeathAdder', 'SteelSeries Rival 5']",2.82,True,Razer DeathAdder,False
4536,9309,689063,2025-01-13 13:33:16.421222,external hard drive,Desktop,Product Page,True,"['Seagate 2TB', 'WD My Passport', 'Samsung T7']",3.05,True,Samsung T7,True
4537,4589,149798,2025-01-29 17:46:19.421222,headphones,Mobile,Homepage,True,"['Sony WH-1000XM5', 'Bose 700', 'Sennheiser Momentum 4']",3.21,True,Sony WH-1000XM5,True
4538,7295,338940,2025-01-17 13:52:33.421222,headphones,Tablet,Category Page,True,"['Sony WH-1000XM5', 'Bose 700', 'Sennheiser Momentum 4']",0.63,False,,False
4539,3212,814794,2025-01-22 02:50:33.421222,mouse,Mobile,Product Page,True,"['Logitech MX Master 3', 'Razer DeathAdder', 'SteelSeries Rival 5']",2.1,True,SteelSeries Rival 5,True
4540,4989,476546,2025-01-13 21:56:59.421222,dresses,Desktop,Homepage,False,[],2.17,False,,False
4541,6556,379059,2025-01-26 00:32:19.421222,coffee mug,Desktop,Homepage,True,"['Ceramic Mug', 'Travel Mug', 'Insulated Mug']",1.1,True,Travel Mug,True
4542,1957,229576,2025-01-21 02:20:42.421222,external hard drive,Mobile,Product Page,True,"['Seagate 2TB', 'WD My Passport', 'Samsung T7']",2.69,True,Seagate 2TB,False
4543,1277,409029,2025-01-13 01:46:26.421222,phone case,Tablet,Product Page,True,"['OtterBox Defender', 'Spigen Tough Armor', 'Apple Silicone Case']",1.7,False,,False
4544,3421,133902,2025-01-10 21:07:24.421222,wireless earbuds,Mobile,Product Page,True,"['AirPods Pro', 'Sony WF-1000XM4', 'Bose QuietComfort Earbuds']",2.6,True,AirPods Pro,True
4545,3488,487657,2025-01-26 17:34:47.421222,laptop,Mobile,Product Page,True,"['Dell XPS 13', 'MacBook Air', 'HP Spectre x360']",0.88,False,,False
4546,6028,163845,2025-01-15 03:37:33.421222,wireless earbuds,Tablet,Product Page,True,"['AirPods Pro', 'Sony WF-1000XM4', 'Bose QuietComfort Earbuds']",1.16,True,Bose QuietComfort Earbuds,False
4547,4248,989445,2025-01-23 03:43:18.421222,water bottle,Desktop,Homepage,False,[],2.24,False,,False
4548,4617,917662,2025-01-09 10:42:00.421222,shoes,Desktop,Product Page,False,[],1.36,False,,False
4549,8253,444562,2025-01-27 13:54:56.421222,dresses,Tablet,Product Page,False,[],1.46,False,,False
4550,8025,482778,2025-01-14 01:25:39.421222,socks,Mobile,Product Page,False,[],1.81,False,,False
4551,5785,920509,2025-01-26 20:27:38.421222,laptop,Tablet,Category Page,True,"['Dell XPS 13', 'MacBook Air', 'HP Spectre x360']",0.64,True,HP Spectre x360,True
4552,2465,529377,2025-02-04 05:37:44.421222,keyboard,Desktop,Homepage,True,"['Logitech MX Keys', 'Razer BlackWidow', 'Corsair K95']",2.72,True,Logitech MX Keys,False
4553,1882,95168,2025-01-13 01:04:54.421222,water bottle,Mobile,Category Page,False,[],2.25,False,,False
4554,6002,688181,2025-01-10 22:16:18.421222,phone case,Mobile,Homepage,True,"['OtterBox Defender', 'Spigen Tough Armor', 'Apple Silicone Case']",2.94,True,Apple Silicone Case,False
4555,3428,146164,2025-01-05 13:33:27.421222,coffee mug,Desktop,Homepage,True,"['Ceramic Mug', 'Travel Mug', 'Insulated Mug']",1.91,True,Ceramic Mug,False
4556,3421,543921,2025-01-18 23:17:04.421222,keyboard,Tablet,Homepage,True,"['Logitech MX Keys', 'Razer BlackWidow', 'Corsair K95']",2.69,True,Razer BlackWidow,False
4557,7022,909215,2025-01-31 01:31:19.421222,shoes,Tablet,Product Page,False,[],2.51,False,,False
4558,3437,315383,2025-01-15 19:48:40.421222,smartphone,Tablet,Category Page,True,"['iPhone 15', 'Samsung Galaxy S24', 'Google Pixel 8']",3.22,True,iPhone 15,False
4559,7684,570916,2025-01-11 16:43:24.421222,wireless earbuds,Tablet,Category Page,True,"['AirPods Pro', 'Sony WF-1000XM4', 'Bose QuietComfort Earbuds']",0.88,True,AirPods Pro,False
4560,3171,451306,2025-01-28 22:38:40.421222,gaming chair,Tablet,Category Page,True,"['DXRacer', 'Secretlab Titan', 'Razer Iskur']",2.8,True,Secretlab Titan,False
4561,5192,103308,2025-01-27 01:13:21.421222,external hard drive,Tablet,Category Page,True,"['Seagate 2TB', 'WD My Passport', 'Samsung T7']",1.86,False,,False
4562,8571,451203,2025-02-02 03:20:03.421222,water bottle,Tablet,Product Page,False,[],2.71,False,,False
4563,3512,230035,2025-01-31 00:07:40.421222,mouse,Desktop,Category Page,True,"['Logitech MX Master 3', 'Razer DeathAdder', 'SteelSeries Rival 5']",2.02,False,,False
4564,2211,954839,2025-01-07 07:08:15.421222,smartphone,Desktop,Category Page,True,"['iPhone 15', 'Samsung Galaxy S24', 'Google Pixel 8']",0.55,True,iPhone 15,False
4565,3463,123449,2025-01-25 06:36:28.421222,water bottle,Tablet,Homepage,False,[],2.02,False,,False
4566,9994,590256,2025-01-22 00:52:50.421222,phone case,Desktop,Category Page,True,"['OtterBox Defender', 'Spigen Tough Armor', 'Apple Silicone Case']",0.75,True,Apple Silicone Case,False
4567,8667,923149,2025-01-21 04:25:18.421222,water bottle,Desktop,Product Page,False,[],3.21,False,,False
4568,7501,687113,2025-01-08 03:27:30.421222,mouse,Desktop,Homepage,True,"['Logitech MX Master 3', 'Razer DeathAdder', 'SteelSeries Rival 5']",2.88,True,Razer DeathAdder,False
4569,1432,814485,2025-02-04 03:19:49.421222,mouse,Mobile,Homepage,True,"['Logitech MX Master 3', 'Razer DeathAdder', 'SteelSeries Rival 5']",3.26,True,Logitech MX Master 3,True
4570,1666,400772,2025-01-18 02:06:51.421222,water bottle,Tablet,Homepage,False,[],2.25,False,,False
4571,1400,69819,2025-02-02 06:08:44.421222,shoes,Desktop,Homepage,False,[],1.9,False,,False
4572,9681,640873,2025-01-18 11:07:33.421222,laptop,Mobile,Category Page,True,"['Dell XPS 13', 'MacBook Air', 'HP Spectre x360']",1.35,True,HP Spectre x360,False
4573,9392,653924,2025-01-31 22:52:58.421222,wireless earbuds,Tablet,Category Page,True,"['AirPods Pro', 'Sony WF-1000XM4', 'Bose QuietComfort Earbuds']",3.08,False,,False
4574,8313,416501,2025-01-26 20:20:23.421222,gaming chair,Desktop,Category Page,True,"['DXRacer', 'Secretlab Titan', 'Razer Iskur']",0.72,True,DXRacer,False
4575,9094,386077,2025-01-22 22:42:01.421222,mouse,Tablet,Category Page,True,"['Logitech MX Master 3', 'Razer DeathAdder', 'SteelSeries Rival 5']",1.71,False,,False
4576,5999,347100,2025-01-15 18:36:26.421222,shoes,Tablet,Category Page,False,[],2.02,False,,False
4577,7947,512560,2025-01-10 06:37:34.421222,socks,Tablet,Homepage,False,[],2.03,False,,False
4578,3697,606054,2025-01-09 07:56:06.421222,shoes,Mobile,Homepage,False,[],2.49,False,,False
4579,7957,573469,2025-01-08 18:24:25.421222,external hard drive,Desktop,Homepage,True,"['Seagate 2TB', 'WD My Passport', 'Samsung T7']",2.52,False,,False
4580,9362,406375,2025-01-23 15:54:28.421222,gaming chair,Tablet,Homepage,True,"['DXRacer', 'Secretlab Titan', 'Razer Iskur']",0.65,True,DXRacer,False
4581,5003,543553,2025-01-16 04:53:16.421222,socks,Tablet,Homepage,False,[],2.34,False,,False
4582,4185,846271,2025-01-23 20:22:46.421222,phone case,Tablet,Homepage,True,"['OtterBox Defender', 'Spigen Tough Armor', 'Apple Silicone Case']",1.95,True,Spigen Tough Armor,False
4583,9953,271379,2025-01-07 23:56:46.421222,shoes,Tablet,Category Page,False,[],2.12,False,,False
4584,8457,130832,2025-01-13 16:53:04.421222,gaming chair,Tablet,Homepage,True,"['DXRacer', 'Secretlab Titan', 'Razer Iskur']",0.36,True,Razer Iskur,False
4585,4797,577235,2025-01-05 22:56:28.421222,keyboard,Mobile,Category Page,True,"['Logitech MX Keys', 'Razer BlackWidow', 'Corsair K95']",0.77,False,,False
4586,9802,559252,2025-01-21 18:26:46.421222,laptop,Tablet,Product Page,True,"['Dell XPS 13', 'MacBook Air', 'HP Spectre x360']",1.08,False,,False
4587,9548,752921,2025-01-11 04:17:20.421222,water bottle,Desktop,Product Page,False,[],3.37,False,,False
4588,8655,897848,2025-01-21 17:19:07.421222,coffee mug,Desktop,Category Page,True,"['Ceramic Mug', 'Travel Mug', 'Insulated Mug']",1.75,True,Insulated Mug,False
4589,1985,392942,2025-01-22 03:25:14.421222,phone case,Desktop,Category Page,True,"['OtterBox Defender', 'Spigen Tough Armor', 'Apple Silicone Case']",1.54,True,Spigen Tough Armor,False
4590,3629,386103,2025-01-10 04:41:02.421222,mouse,Desktop,Product Page,True,"['Logitech MX Master 3', 'Razer DeathAdder', 'SteelSeries Rival 5']",1.24,False,,False
4591,1365,99307,2025-01-30 22:37:34.421222,phone case,Desktop,Category Page,True,"['OtterBox Defender', 'Spigen Tough Armor', 'Apple Silicone Case']",2.66,True,OtterBox Defender,False
4592,7662,374445,2025-01-28 21:04:14.421222,keyboard,Desktop,Category Page,True,"['Logitech MX Keys', 'Razer BlackWidow', 'Corsair K95']",1.75,True,Razer BlackWidow,True
4593,2747,439250,2025-01-17 06:39:29.421222,dresses,Tablet,Product Page,False,[],1.92,False,,False
4594,4901,629259,2025-02-04 05:11:50.421222,coffee mug,Desktop,Product Page,True,"['Ceramic Mug', 'Travel Mug', 'Insulated Mug']",0.8,True,Insulated Mug,False
4595,9314,548974,2025-01-20 18:49:02.421222,phone case,Tablet,Category Page,True,"['OtterBox Defender', 'Spigen Tough Armor', 'Apple Silicone Case']",1.89,True,Apple Silicone Case,True
4596,3443,832667,2025-01-11 20:29:49.421222,phone case,Tablet,Homepage,True,"['OtterBox Defender', 'Spigen Tough Armor', 'Apple Silicone Case']",0.39,False,,False
4597,8269,861810,2025-02-02 06:41:38.421222,laptop,Mobile,Category Page,True,"['Dell XPS 13', 'MacBook Air', 'HP Spectre x360']",1.34,False,,False
4598,3129,858129,2025-01-25 23:54:50.421222,gaming chair,Tablet,Category Page,True,"['DXRacer', 'Secretlab Titan', 'Razer Iskur']",1.41,True,DXRacer,False
4599,1714,592924,2025-01-10 13:13:32.421222,external hard drive,Mobile,Homepage,True,"['Seagate 2TB', 'WD My Passport', 'Samsung T7']",1.0,True,Samsung T7,False
4600,2704,246492,2025-01-05 19:50:19.421222,mouse,Mobile,Homepage,True,"['Logitech MX Master 3', 'Razer DeathAdder', 'SteelSeries Rival 5']",1.19,True,SteelSeries Rival 5,True
4601,3236,912278,2025-01-21 10:06:00.421222,mouse,Tablet,Category Page,True,"['Logitech MX Master 3', 'Razer DeathAdder', 'SteelSeries Rival 5']",0.59,True,Logitech MX Master 3,False
4602,3121,364731,2025-01-08 06:06:05.421222,laptop,Mobile,Category Page,True,"['Dell XPS 13', 'MacBook Air', 'HP Spectre x360']",2.86,True,Dell XPS 13,False
4603,6842,55258,2025-01-12 18:37:11.421222,wireless earbuds,Desktop,Product Page,True,"['AirPods Pro', 'Sony WF-1000XM4', 'Bose QuietComfort Earbuds']",0.88,False,,False
4604,9891,718224,2025-01-09 07:50:41.421222,smartphone,Mobile,Category Page,True,"['iPhone 15', 'Samsung Galaxy S24', 'Google Pixel 8']",0.31,True,Samsung Galaxy S24,False
4605,8963,293943,2025-01-19 08:00:52.421222,coffee mug,Mobile,Category Page,True,"['Ceramic Mug', 'Travel Mug', 'Insulated Mug']",1.79,True,Travel Mug,False
4606,4841,465335,2025-01-20 18:09:36.421222,dresses,Tablet,Category Page,False,[],3.27,False,,False
4607,1003,368450,2025-01-28 11:56:19.421222,phone case,Tablet,Product Page,True,"['OtterBox Defender', 'Spigen Tough Armor', 'Apple Silicone Case']",1.36,False,,False
4608,8349,225921,2025-01-28 15:00:53.421222,dresses,Tablet,Category Page,False,[],0.53,False,,False
4609,4251,965108,2025-01-18 19:19:24.421222,keyboard,Tablet,Homepage,True,"['Logitech MX Keys', 'Razer BlackWidow', 'Corsair K95']",3.05,True,Logitech MX Keys,False
4610,7740,95002,2025-01-09 00:54:52.421222,socks,Mobile,Product Page,False,[],1.01,False,,False
4611,9834,482068,2025-01-14 21:12:04.421222,dresses,Tablet,Category Page,False,[],3.44,False,,False
4612,4863,317591,2025-02-04 00:46:07.421222,mouse,Desktop,Category Page,True,"['Logitech MX Master 3', 'Razer DeathAdder', 'SteelSeries Rival 5']",3.39,True,Logitech MX Master 3,False
4613,7402,815542,2025-01-20 14:17:48.421222,coffee mug,Mobile,Homepage,True,"['Ceramic Mug', 'Travel Mug', 'Insulated Mug']",2.35,True,Insulated Mug,False
4614,3773,518251,2025-01-09 08:07:10.421222,socks,Tablet,Homepage,False,[],1.4,False,,False
4615,2238,466782,2025-01-26 19:40:21.421222,mouse,Mobile,Homepage,True,"['Logitech MX Master 3', 'Razer DeathAdder', 'SteelSeries Rival 5']",2.53,True,Razer DeathAdder,False
4616,2488,798445,2025-01-14 05:57:38.421222,coffee mug,Desktop,Category Page,True,"['Ceramic Mug', 'Travel Mug', 'Insulated Mug']",0.48,True,Ceramic Mug,False
4617,1071,750842,2025-01-10 13:18:03.421222,keyboard,Desktop,Homepage,True,"['Logitech MX Keys', 'Razer BlackWidow', 'Corsair K95']",1.17,True,Corsair K95,False
4618,3956,83267,2025-01-28 10:25:22.421222,gaming chair,Desktop,Category Page,True,"['DXRacer', 'Secretlab Titan', 'Razer Iskur']",2.86,True,DXRacer,False
4619,2816,864916,2025-02-03 18:58:53.421222,water bottle,Tablet,Category Page,False,[],1.71,False,,False
4620,7742,496787,2025-01-21 13:21:45.421222,laptop,Mobile,Product Page,True,"['Dell XPS 13', 'MacBook Air', 'HP Spectre x360']",3.32,True,MacBook Air,False
4621,6763,315271,2025-01-14 14:46:46.421222,coffee mug,Tablet,Product Page,True,"['Ceramic Mug', 'Travel Mug', 'Insulated Mug']",2.89,True,Ceramic Mug,True
4622,5222,995206,2025-01-27 22:20:13.421222,phone case,Desktop,Category Page,True,"['OtterBox Defender', 'Spigen Tough Armor', 'Apple Silicone Case']",1.93,True,Spigen Tough Armor,True
4623,9433,422472,2025-01-10 06:37:54.421222,laptop,Tablet,Homepage,True,"['Dell XPS 13', 'MacBook Air', 'HP Spectre x360']",1.16,False,,False
4624,7976,54164,2025-01-11 15:16:24.421222,mouse,Desktop,Category Page,True,"['Logitech MX Master 3', 'Razer DeathAdder', 'SteelSeries Rival 5']",2.44,True,Razer DeathAdder,False
4625,1778,855742,2025-01-22 16:59:01.421222,laptop,Mobile,Category Page,True,"['Dell XPS 13', 'MacBook Air', 'HP Spectre x360']",1.52,True,MacBook Air,True
4626,3805,876049,2025-02-04 00:07:43.421222,socks,Desktop,Homepage,False,[],1.85,False,,False
4627,2721,93277,2025-01-28 05:19:12.421222,laptop,Desktop,Product Page,True,"['Dell XPS 13', 'MacBook Air', 'HP Spectre x360']",0.68,True,MacBook Air,True
4628,9113,561697,2025-01-26 08:20:13.421222,phone case,Mobile,Product Page,True,"['OtterBox Defender', 'Spigen Tough Armor', 'Apple Silicone Case']",0.22,True,OtterBox Defender,True
4629,4056,575666,2025-01-19 22:16:41.421222,external hard drive,Desktop,Homepage,True,"['Seagate 2TB', 'WD My Passport', 'Samsung T7']",1.27,False,,False
4630,7720,54810,2025-02-03 23:59:41.421222,external hard drive,Mobile,Category Page,True,"['Seagate 2TB', 'WD My Passport', 'Samsung T7']",1.06,True,Seagate 2TB,False
4631,1170,850319,2025-01-21 15:31:14.421222,mouse,Mobile,Homepage,True,"['Logitech MX Master 3', 'Razer DeathAdder', 'SteelSeries Rival 5']",3.2,False,,False
4632,3149,635252,2025-01-12 18:11:25.421222,headphones,Desktop,Category Page,True,"['Sony WH-1000XM5', 'Bose 700', 'Sennheiser Momentum 4']",2.23,False,,False
4633,8476,951728,2025-01-30 19:36:13.421222,socks,Tablet,Category Page,False,[],2.56,False,,False
4634,3902,422239,2025-01-09 22:27:57.421222,external hard drive,Tablet,Product Page,True,"['Seagate 2TB', 'WD My Passport', 'Samsung T7']",0.24,True,WD My Passport,False
4635,9803,604789,2025-01-28 07:40:12.421222,keyboard,Mobile,Product Page,True,"['Logitech MX Keys', 'Razer BlackWidow', 'Corsair K95']",1.95,True,Corsair K95,False
4636,7408,368523,2025-01-06 08:49:53.421222,keyboard,Tablet,Homepage,True,"['Logitech MX Keys', 'Razer BlackWidow', 'Corsair K95']",0.81,False,,False
4637,9072,942771,2025-01-11 11:42:58.421222,wireless earbuds,Mobile,Homepage,True,"['AirPods Pro', 'Sony WF-1000XM4', 'Bose QuietComfort Earbuds']",1.76,False,,False
4638,1413,722254,2025-01-22 15:07:30.421222,phone case,Tablet,Category Page,True,"['OtterBox Defender', 'Spigen Tough Armor', 'Apple Silicone Case']",2.98,True,OtterBox Defender,True
4639,1960,510551,2025-01-14 10:42:16.421222,laptop,Tablet,Product Page,True,"['Dell XPS 13', 'MacBook Air', 'HP Spectre x360']",3.19,True,HP Spectre x360,False
4640,9636,525491,2025-01-07 13:10:30.421222,gaming chair,Desktop,Product Page,True,"['DXRacer', 'Secretlab Titan', 'Razer Iskur']",1.58,True,Razer Iskur,False
4641,2918,595894,2025-01-22 02:27:06.421222,mouse,Tablet,Product Page,True,"['Logitech MX Master 3', 'Razer DeathAdder', 'SteelSeries Rival 5']",1.74,True,SteelSeries Rival 5,False
4642,3885,312896,2025-01-18 22:36:25.421222,wireless earbuds,Mobile,Category Page,True,"['AirPods Pro', 'Sony WF-1000XM4', 'Bose QuietComfort Earbuds']",1.28,False,,False
4643,5732,342830,2025-01-29 03:05:19.421222,external hard drive,Mobile,Category Page,True,"['Seagate 2TB', 'WD My Passport', 'Samsung T7']",2.97,True,Samsung T7,False
4644,8658,56982,2025-01-24 16:02:09.421222,phone case,Mobile,Product Page,True,"['OtterBox Defender', 'Spigen Tough Armor', 'Apple Silicone Case']",1.93,True,Apple Silicone Case,False
4645,2864,759661,2025-01-12 12:34:15.421222,laptop,Tablet,Homepage,True,"['Dell XPS 13', 'MacBook Air', 'HP Spectre x360']",3.06,False,,False
4646,8230,536307,2025-01-12 16:21:23.421222,shoes,Tablet,Product Page,False,[],1.74,False,,False
4647,6630,353429,2025-01-20 04:55:31.421222,gaming chair,Mobile,Product Page,True,"['DXRacer', 'Secretlab Titan', 'Razer Iskur']",1.35,False,,False
4648,2147,888895,2025-01-05 16:15:35.421222,shoes,Desktop,Homepage,False,[],2.16,False,,False
4649,9055,607881,2025-02-02 17:40:43.421222,coffee mug,Mobile,Category Page,True,"['Ceramic Mug', 'Travel Mug', 'Insulated Mug']",1.53,False,,False
4650,1763,100913,2025-01-22 01:48:57.421222,external hard drive,Mobile,Product Page,True,"['Seagate 2TB', 'WD My Passport', 'Samsung T7']",1.58,True,WD My Passport,False
4651,2088,455814,2025-01-23 21:40:47.421222,wireless earbuds,Desktop,Category Page,True,"['AirPods Pro', 'Sony WF-1000XM4', 'Bose QuietComfort Earbuds']",1.5,True,AirPods Pro,False
4652,7571,920537,2025-02-03 06:49:19.421222,gaming chair,Mobile,Product Page,True,"['DXRacer', 'Secretlab Titan', 'Razer Iskur']",0.83,True,Razer Iskur,True
4653,3492,198927,2025-01-10 21:35:55.421222,keyboard,Tablet,Category Page,True,"['Logitech MX Keys', 'Razer BlackWidow', 'Corsair K95']",2.93,True,Razer BlackWidow,True
4654,4156,285428,2025-01-24 12:15:57.421222,external hard drive,Tablet,Product Page,True,"['Seagate 2TB', 'WD My Passport', 'Samsung T7']",3.44,True,Seagate 2TB,True
4655,3944,864858,2025-01-30 19:30:05.421222,mouse,Desktop,Product Page,True,"['Logitech MX Master 3', 'Razer DeathAdder', 'SteelSeries Rival 5']",1.5,False,,False
4656,2447,596463,2025-01-30 03:27:09.421222,mouse,Desktop,Category Page,True,"['Logitech MX Master 3', 'Razer DeathAdder', 'SteelSeries Rival 5']",2.0,True,SteelSeries Rival 5,False
4657,7456,285112,2025-01-17 14:53:04.421222,shoes,Mobile,Category Page,False,[],0.8,False,,False
4658,3616,866255,2025-01-08 04:01:34.421222,socks,Mobile,Homepage,False,[],1.3,False,,False
4659,8668,689728,2025-02-01 10:05:23.421222,mouse,Mobile,Category Page,True,"['Logitech MX Master 3', 'Razer DeathAdder', 'SteelSeries Rival 5']",3.03,False,,False
4660,6531,276623,2025-01-27 14:25:52.421222,external hard drive,Mobile,Category Page,True,"['Seagate 2TB', 'WD My Passport', 'Samsung T7']",2.23,True,WD My Passport,False
4661,8387,877650,2025-01-28 10:09:06.421222,mouse,Desktop,Category Page,True,"['Logitech MX Master 3', 'Razer DeathAdder', 'SteelSeries Rival 5']",1.83,False,,False
4662,9525,674042,2025-01-30 21:29:39.421222,headphones,Mobile,Homepage,True,"['Sony WH-1000XM5', 'Bose 700', 'Sennheiser Momentum 4']",2.46,True,Sennheiser Momentum 4,True
4663,9851,947154,2025-01-30 07:00:36.421222,water bottle,Tablet,Category Page,False,[],2.23,False,,False
4664,7203,959222,2025-01-08 23:53:14.421222,socks,Mobile,Homepage,False,[],2.88,False,,False
4665,4494,472469,2025-01-27 23:55:31.421222,socks,Desktop,Category Page,False,[],2.94,False,,False
4666,5199,509671,2025-01-24 08:52:51.421222,smartphone,Mobile,Product Page,True,"['iPhone 15', 'Samsung Galaxy S24', 'Google Pixel 8']",1.43,False,,False
4667,1704,611561,2025-01-30 14:47:25.421222,water bottle,Tablet,Homepage,False,[],0.72,False,,False
4668,3752,374446,2025-01-06 20:18:24.421222,keyboard,Desktop,Homepage,True,"['Logitech MX Keys', 'Razer BlackWidow', 'Corsair K95']",0.28,True,Corsair K95,True
4669,5993,884920,2025-01-21 10:59:16.421222,smartphone,Desktop,Category Page,True,"['iPhone 15', 'Samsung Galaxy S24', 'Google Pixel 8']",2.74,False,,False
4670,1011,555984,2025-01-28 03:19:40.421222,socks,Mobile,Product Page,False,[],2.5,False,,False
4671,1023,919045,2025-02-03 01:19:40.421222,wireless earbuds,Tablet,Product Page,True,"['AirPods Pro', 'Sony WF-1000XM4', 'Bose QuietComfort Earbuds']",0.64,False,,False
4672,7946,410840,2025-01-22 20:17:24.421222,external hard drive,Mobile,Product Page,True,"['Seagate 2TB', 'WD My Passport', 'Samsung T7']",2.49,True,WD My Passport,False
